,Country,Continent,Rank,Song Title,Artists_x,Artist_clean_x,Album,Explicit_x,Duration,Number of Records,Acousticness,Artist_clean_y,Artists_y,Danceability,Duration Ms,Energy,Explicit_y,Id,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Release Date,Speechiness,Tempo,Valence,Year
325,Thailand,Asia,45,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07,1,0.289,Drake,['Drake'],0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,78,5/1/2020,0.209,81.604,0.845,1/1/2020 12:00:00 AM
326,Thailand,Asia,45,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07,1,0.321,Drake,['Drake'],0.8340000000000001,247059,0.45399999999999996,1,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,83,4/3/2020,0.201,81.618,0.8370000000000001,1/1/2020 12:00:00 AM
327,United Kingdom,Europe,4,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07,1,0.289,Drake,['Drake'],0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,78,5/1/2020,0.209,81.604,0.845,1/1/2020 12:00:00 AM
328,United Kingdom,Europe,4,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07,1,0.321,Drake,['Drake'],0.8340000000000001,247059,0.45399999999999996,1,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,83,4/3/2020,0.201,81.618,0.8370000000000001,1/1/2020 12:00:00 AM
329,United States,North America,6,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07,1,0.289,Drake,['Drake'],0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,78,5/1/2020,0.209,81.604,0.845,1/1/2020 12:00:00 AM
330,United States,North America,6,Toosie Slide,Drake,Drake,Dark Lane Demo Tapes,1,4:07,1,0.321,Drake,['Drake'],0.8340000000000001,247059,0.45399999999999996,1,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,83,4/3/2020,0.201,81.618,0.8370000000000001,1/1/2020 12:00:00 AM
331,Global,Global,7,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
332,Australia,Australia,11,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
333,Austria,Europe,18,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
334,Belgium,Europe,14,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
335,Bulgaria,Europe,3,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
336,Canada,North America,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
337,Costa Rica,North America,39,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
338,Czech Republic,Europe,8,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
339,Denmark,Europe,18,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
340,Estonia,Europe,14,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
341,Finland,Europe,17,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
342,France,Europe,23,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
343,Germany,Europe,29,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
344,Greece,Europe,15,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
345,Hungary,Europe,7,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
346,Iceland,Europe,9,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
347,Ireland,Europe,12,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
348,Israel,Asia,4,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
349,Italy,Europe,20,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
350,Latvia,Europe,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
351,Lithuania,Europe,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
352,Netherlands,Europe,40,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
353,New Zealand,Australia,8,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
354,Norway,Europe,15,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
355,Poland,Europe,17,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
356,Portugal,Europe,3,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
357,Romania,Europe,1,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
358,Singapore,Asia,31,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
359,Slovakia,Europe,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
360,South Africa,Africa,4,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
361,Sweden,Europe,31,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
362,Switzerland,Europe,10,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
363,Taiwan,Asia,49,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
364,Turkey,Europe,30,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
365,United Kingdom,Europe,21,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
366,United States,North America,3,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,THE SCOTTS,1,2:45,1,0.233,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,84,4/24/2020,0.0514,129.97899999999998,0.28,1/1/2020 12:00:00 AM
367,Global,Global,8,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
368,Global,Global,8,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
369,Argentina,South America,26,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
370,Argentina,South America,26,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
371,Australia,Australia,10,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
372,Australia,Australia,10,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
373,Austria,Europe,28,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
374,Austria,Europe,28,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
375,Belgium,Europe,13,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
376,Belgium,Europe,13,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
377,Bolivia,South America,27,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
378,Bolivia,South America,27,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
379,Brazil,South America,15,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
380,Brazil,South America,15,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
381,Bulgaria,Europe,17,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
382,Bulgaria,Europe,17,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
383,Canada,North America,13,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
384,Canada,North America,13,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
385,Chile,South America,45,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
386,Chile,South America,45,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
387,Colombia,South America,33,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
388,Colombia,South America,33,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
389,Costa Rica,North America,25,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
390,Costa Rica,North America,25,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
391,Czech Republic,Europe,14,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
392,Czech Republic,Europe,14,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
393,Denmark,Europe,36,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
394,Denmark,Europe,36,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0123,Dua Lipa,['Dua Lipa'],0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,85,3/27/2020,0.083,123.95,0.679,1/1/2020 12:00:00 AM
395,Ecuador,South America,24,Don't Start Now,Dua Lipa,Dua Lipa,Future Nostalgia,0,3:03,1,0.0125,Dua Lipa,['Dua Lipa'],0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,85,10/31/2019,0.0842,123.941,0.677,1/1/2019 12:00:00 AM
